id,time,days,mood,circumplex.arousal,circumplex.valence,activity,screen,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,Total_App_Time 
AS14.08,2014-04-18,45,6.0,-0.4,0.6,1.177007667473769,936.6079995632169,0.0,8.937,178.03300000000002,0.0,0.0,0.0,0.0,67.792,678.9149999999998,0.0,0.0,0.0,0.0,186.97000000000003
AS14.08,2014-04-19,46,7.8,1.4,1.2,0.936069465267366,2355.328998804096,0.0,324.362,840.2059999999999,88.565,0.0,0.0,0.0,46.93299999999999,1092.2209999999998,0.0,22.302,7.023,0.0,1164.568
AS14.08,2014-04-20,47,6.4,-1.2,0.8,0.11758427508934621,1317.5869996547704,0.0,2291.839,85.042,173.54199999999997,0.0,0.0,0.0,36.373000000000005,1388.6739055105768,0.0,17.156,15.074000000000002,0.0,2376.881
AS14.08,2014-04-21,48,6.4,-1.0,0.6,0.7030790320020459,2076.093999624253,0.0,90.122,600.21,437.264,0.0,0.0,5.032,31.308,905.6439999999999,0.0,0.0,6.026,0.0,690.332
AS14.08,2014-04-22,49,6.0,-0.6,0.4,1.8575986329310197,1819.2249996662135,0.0,109.49199999999999,795.3120000000001,21.094,0.0,0.0,0.0,46.998,843.2529999999999,0.0,0.0,0.0,0.0,904.8040000000001
AS14.08,2014-04-23,50,5.6,0.0,0.4,2.9994246539769103,1554.5250003337856,0.0,153.90400000000002,1044.8840000000002,0.0,0.0,0.0,0.0,51.104,435.9239999999999,0.0,0.0,0.0,0.0,1198.7880000000002
AS14.08,2014-04-24,51,6.666666666666667,0.3333333333333333,1.0,3.072141886818643,1965.227999448777,0.0,26.485999999999997,1270.667,82.896,0.0,0.0,0.0,547.374,554.572,0.0,0.0,0.0,0.0,1297.153
AS14.08,2014-04-25,52,6.333333333333333,0.0,0.6666666666666666,0.6797043010752684,2004.8570005893716,0.0,92.297,1006.609792140126,0.0,0.0,0.0,163.344,51.705,812.8719999999998,0.0,0.0,0.0,0.0,1098.906792140126
AS14.08,2014-04-26,53,6.0,-0.5,0.25,1.1322916666666676,702.6440005302428,0.0,276.46000000000004,156.572,0.0,0.0,0.0,0.0,29.159000000000002,237.62399999999997,0.0,0.0,0.0,0.0,433.03200000000004
AS14.08,2014-04-27,54,6.0,-0.8333333333333334,0.6666666666666666,0.13031609195402305,2228.388000011444,3.0,100.223,704.723,835.74,0.0,0.0,0.0,34.178000000000004,700.6910000000001,0.0,0.0,0.0,0.0,804.9459999999999
AS14.08,2014-04-28,55,5.8,-0.8,0.6,0.534057971014493,864.7580003738399,0.0,127.95499999999998,122.74300000000001,109.162,0.0,0.0,0.0,45.431,461.7759999999999,0.0,0.0,0.0,0.0,250.69799999999998
AS14.08,2014-04-29,56,5.75,-0.25,0.25,0.7439075630252102,2025.4379999637601,0.0,21.515,1157.1589999999999,111.408,0.0,0.0,0.0,39.375,694.2059999999999,0.0,0.0,0.0,0.0,1178.674
AS14.08,2014-04-30,57,6.666666666666667,-0.5,1.0,0.83580095831436,3999.0009987354206,0.0,38.78099999999999,3192.407,202.554,0.0,0.0,0.0,38.314,523.0989999999999,0.0,0.0,0.0,0.0,3231.188
AS14.08,2014-05-01,58,7.0,0.4,0.8,0.8955383652711468,5458.796000480648,0.0,96.708,947.5707921401258,3751.7479999999996,0.0,0.0,0.0,57.046,442.89699999999993,0.0,0.0,202.552,0.0,1044.278792140126
AS14.08,2014-05-02,59,7.2,-0.4,1.0,4.361712184873949,703.1720004081725,0.0,29.822,157.96099999999998,29.418000000000003,0.0,0.0,0.0,45.739999999999995,436.49399999999997,0.0,0.0,3.1719999999999997,0.0,187.783
AS14.08,2014-05-03,60,7.4,0.4,1.0,5.3235295167542285,883.257999897003,0.0,86.962,1322.4700000000003,0.0,0.0,0.0,0.0,36.627,437.16499999999996,0.0,6.071000000000001,44.214000000000006,0.0,1409.4320000000002
AS14.08,2014-05-04,61,6.8,-0.2,1.0,1.0386627064618952,1968.6810004711153,0.0,162.032,780.0079999999998,0.0,0.0,0.0,0.0,34.334,681.4110000000001,0.0,311.757,0.0,0.0,942.0399999999998
AS14.08,2014-05-05,62,6.666666666666667,-1.0,1.0,0.0416666666666667,263.81499981880165,0.0,0.0,36.583999999999996,0.0,0.0,0.0,0.0,22.215,204.48199999999997,0.0,0.0,0.0,0.0,36.583999999999996
AS14.09,2014-03-21,1,7.0,0.0,1.0,0.0,3007.833998918533,1.0,29.307000000000002,1221.0810000000004,1447.4559999999997,0.0,0.0,2.113,216.908,0.0,0.0,0.0,2.02,0.0,1250.3880000000004
AS14.09,2014-03-22,2,7.0,0.0,0.6666666666666666,1.5083333333333329,4706.241000652313,0.0,149.05999999999997,2687.0550000000003,4606.764999999997,0.0,0.0,13.309000000000001,147.031,122.56800000000001,193.317,0.0,1.003,3.02,2836.1150000000002
AS14.09,2014-03-23,3,6.75,0.75,0.25,0.7999999999999996,7160.279999732973,1.0,299.25399999999996,3187.773,3826.5444802580646,0.0,0.0,0.0,68.39899999999999,18.333,193.588,0.0,3.0540000000000003,0.0,3487.027
AS14.09,2014-03-24,4,7.25,0.5,0.5,1.9000000000000001,5929.984000682831,0.0,60.258,3151.8010000000013,1067.7350000000001,54.492000000000004,0.0,4.090999999999999,83.63300000000001,903.1550000000001,250.54899999999998,324.702,20.666999999999998,0.0,3212.059000000001
AS14.09,2014-03-25,5,6.2,0.4,-0.2,0.6166666666666667,7212.193001270292,0.0,327.622,2417.235000000001,3985.338999999997,106.12,0.0,10.256,72.38,122.999,32.474000000000004,0.0,3.016,17.433,2744.857000000001
AS14.09,2014-03-26,6,7.75,0.5,0.75,2.0715738284703793,8552.027000188831,2.0,625.4370000000001,1505.1810000000003,2757.0009999999997,61.349,0.0,1.004,46.913,318.847,0.0,0.0,75.999,0.0,2130.6180000000004
AS14.09,2014-03-27,7,7.8,-0.4,0.8,0.6500000000000004,4169.42199897766,0.0,210.58200000000002,790.652,2440.000000000001,0.0,0.0,0.0,96.62199999999999,501.6170000000001,1.01,112.478,0.0,14.395999999999999,1001.234
AS14.09,2014-03-28,8,8.25,-0.25,1.0,1.914682539682539,10467.48400187493,0.0,509.971,2641.9620000000004,5631.858000000001,56.071000000000005,0.0,6.096,245.898,293.719,983.7690000000001,17.192,70.972,0.0,3151.9330000000004
AS14.09,2014-03-29,9,8.0,-0.4,1.0,1.975,7516.976999044418,0.0,454.9119999999999,3478.223000000002,3166.781,0.0,0.0,0.0,63.888999999999996,188.847,157.702,0.0,3.242,0.0,3933.1350000000016
AS14.09,2014-03-30,10,7.75,-1.0,1.0,2.5750000000000006,8669.2909989357,1.0,1384.013,3493.521,3177.5580000000023,21.601,0.0,0.0,41.815,491.89300000000003,0.0,0.0,4.061,50.67,4877.534
AS14.09,2014-03-31,11,7.0,-0.2,0.2,2.0000000000000004,6808.904999494551,0.0,623.375,3363.608,2077.0020000000004,97.282,0.0,4.1,49.509,10.145,576.3829999999999,0.0,4.043,0.0,3986.983
AS14.09,2014-04-01,12,7.6,0.0,0.6,1.9166666666666674,12936.086001157757,0.0,2289.1389999999997,5259.524999999999,4216.561000000001,123.632,0.0,0.0,64.097,107.098,137.18,729.504,5.071000000000001,0.0,7548.663999999999
AS14.09,2014-04-02,13,6.2,0.2,0.0,0.9932773109243694,3616.184999942782,0.0,1302.409,698.0930000000001,1408.9719999999998,0.0,0.0,0.0,78.42599999999999,33.83,0.0,0.0,59.26199999999999,32.864000000000004,2000.5020000000002
AS14.09,2014-04-03,14,7.6,0.0,0.6,4.341666666666666,6119.871999502182,0.0,588.2239999999999,2006.619,1529.534,97.29,0.0,4.04,90.741,209.625,1508.7710000000002,80.247,0.0,0.0,2594.843
AS14.09,2014-04-04,15,7.25,-0.75,0.75,1.8249999999999995,6912.645999670028,1.0,276.152,3102.533999999999,2802.714000000001,47.772000000000006,175.019,0.0,61.001,166.31900000000002,275.002,0.0,3.0869999999999997,0.0,3378.6859999999992
AS14.09,2014-04-05,16,7.5,0.0,0.75,2.775000000000001,5465.093000888824,0.0,53.05099999999999,3022.0789999999997,2117.323,0.0,80.992,1.012,76.69700000000002,109.2,0.0,0.0,1.0070000000000001,0.0,3075.1299999999997
AS14.09,2014-04-06,17,6.8,-0.4,0.8,3.333333333333333,7160.648002386094,0.0,269.692,2888.572,3578.599000000001,51.71,0.0,4.025,52.748999999999995,260.428,0.0,4.098,22.322000000000003,24.224,3158.264
AS14.09,2014-04-07,18,6.2,-0.4,0.0,1.8750000000000009,5353.679001808165,0.0,174.613,2635.4200000000005,1657.5469999999993,76.338,0.0,3.043,63.722,301.159,348.162,0.0,0.0,90.352,2810.0330000000004
AS14.09,2014-04-08,19,7.2,0.2,0.6,2.0749999999999997,4055.7270002365126,1.0,219.268,1722.9770000000003,1492.6634802580647,160.191,0.0,1.032,65.994,34.371,389.942,0.0,0.0,0.0,1942.2450000000003
AS14.09,2014-04-09,20,6.5,0.25,0.25,0.716666666666667,4303.1010003089905,0.0,455.006,1715.1350000000004,2041.4039999999995,23.372,0.0,0.0,29.333999999999996,28.381999999999998,26.014,0.0,0.0,0.0,2170.1410000000005
AS14.09,2014-04-10,21,6.0,0.75,0.0,0.42500000000000004,2158.587001562118,0.0,116.38900000000001,826.8670000000001,921.5539999999997,0.0,0.0,0.0,19.387,196.27100000000002,0.0,77.658,2.019,0.0,943.2560000000001
AS14.09,2014-04-11,22,6.8,0.0,0.6,0.7999999999999999,5562.076999187466,0.0,2.008,765.301,690.9629999999999,23.749000000000002,0.0,0.0,19.296,0.0,598.908,153.30700000000002,0.0,0.0,767.3090000000001
AS14.09,2014-04-12,23,7.0,0.0,0.8,0.625,2841.563000202179,0.0,0.0,1664.7170000000003,1146.349,0.0,0.0,0.0,52.751999999999995,0.0,0.0,0.0,59.098000000000006,0.0,1664.7170000000003
AS14.09,2014-04-13,24,6.0,-0.8,0.2,1.0333333333333332,1216.8459997177124,1.0,12.187,503.45700000000005,273.8819999999999,0.0,0.0,0.0,15.208,0.0,411.041,0.0,1.008,0.0,515.644
AS14.09,2014-04-14,25,5.8,-0.2,-0.2,0.41666666666666596,823.1890001296997,1.0,75.483,186.68600000000004,482.67,0.0,0.0,5.029,25.479,0.0,77.72,0.0,0.0,0.0,262.16900000000004
AS14.09,2014-04-15,26,6.0,0.0,0.0,0.7083333333333335,1799.8969995975488,1.0,120.66499999999999,595.632,1042.797,148.776,0.0,0.0,11.277000000000001,0.0,0.0,0.0,0.0,0.0,716.2969999999999
AS14.09,2014-04-16,27,5.5,-0.5,-0.25,0.1090909090909091,588.7820003032683,0.0,10.120999999999999,262.839,419.4920000000001,0.0,0.0,0.0,29.612,0.0,0.0,0.0,0.0,0.0,272.96
AS14.09,2014-04-17,28,7.0,0.0,0.75,2.0986742424242424,2211.4480004310594,1.0,31.595999999999997,1268.0370000000003,651.9979999999997,36.512,0.0,0.0,32.259,0.0,43.02400000000001,151.64100000000002,5.106999999999999,0.0,1299.6330000000003
AS14.09,2014-04-18,29,6.6,-1.2,0.6,1.2621212121212124,2364.1620001792908,1.0,130.091,516.4950000000001,1488.6919999999993,80.219,0.0,72.352,12.052999999999999,38.117000000000004,22.127,0.0,3.0109999999999997,0.0,646.5860000000001
AS14.09,2014-04-19,30,8.0,0.25,1.0,1.5840909090909092,1896.4769990444192,0.0,13.157,761.494,584.2470000000001,0.0,0.0,4.0280000000000005,20.803,36.476,475.38599999999997,0.0,0.0,0.0,774.6510000000001
AS14.09,2014-04-20,31,6.25,0.0,0.25,0.664772727272727,421.08100032806396,0.0,2.012,248.20999999999998,208.96999999999997,0.0,0.0,0.0,0.0,267.892,61.328,0.0,0.0,0.0,250.22199999999998
AS14.09,2014-04-21,32,6.5,-1.0,0.5,0.27556818181818193,848.1339998245236,0.0,66.726,66.779,554.8820000000001,32.885999999999996,0.0,0.0,16.339,0.0,0.0,108.031,2.205,0.0,133.505
AS14.09,2014-04-22,33,6.6,-0.2,0.4,0.7727272727272726,2612.3979995250684,0.0,814.349,835.9220000000001,1426.935,0.0,0.0,0.0,0.0,26.468000000000004,0.0,0.0,0.0,0.0,1650.2710000000002
AS14.09,2014-04-23,34,6.333333333333333,-0.3333333333333333,0.3333333333333333,0.4706439393939394,2925.293999671936,2.0,810.732,765.12,1200.4119999999998,71.327,0.0,0.0,23.765,28.135,0.0,30.26,0.0,0.0,1575.8519999999999
AS14.09,2014-04-24,35,7.2,0.2,1.0,0.6304924242424241,763.8369996547699,0.0,23.392,302.979,422.5449999999998,0.0,0.0,0.0,7.085,0.0,4.024,0.0,0.0,5.032,326.371
AS14.09,2014-04-25,36,7.25,0.25,1.0,1.853030303030303,1263.7550008296964,0.0,4.023,644.2679999999999,976.6480000000004,47.888999999999996,0.0,0.0,25.512999999999998,0.0,0.0,71.26,0.0,14.065999999999999,648.2909999999999
AS14.09,2014-04-26,37,8.0,0.0,1.0,1.9848484848484855,1797.34500002861,0.0,74.732,1051.7220000000002,404.5199999999999,203.255,0.0,0.0,38.775000000000006,8.226,0.0,0.0,0.0,25.462,1126.4540000000002
AS14.09,2014-04-27,38,6.25,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-28,39,6.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-29,40,6.75,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-30,41,7.0,-0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-01,42,7.5,-0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-02,43,7.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-03,44,7.75,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-04,45,6.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-05,46,6.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-15,1,5.5,0.0,-0.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-27,2,7.0,-0.5,1.0,1.9277769752883887,6065.7110004425085,0.0,735.7159999999999,930.6489999999999,207.387,0.0,0.0,0.0,71.905,4393.594000000001,0.0,0.0,5.052,0.0,1666.3649999999998
AS14.12,2014-03-28,3,6.75,0.0,0.75,2.6925287356321843,10478.017000198368,0.0,4855.087000000004,2540.570999999999,3861.5419999999995,0.0,0.0,0.0,77.908,3569.372999999999,0.0,0.0,14.169,0.0,7395.658000000003
AS14.12,2014-03-29,4,6.75,1.0,1.0,3.0258016662702794,9956.59399938583,0.0,6546.764000000002,1318.068,1001.0590000000002,0.0,0.0,0.0,51.707,1167.004,101.11800000000001,60.29900000000001,8.120000000000001,0.0,7864.832000000002
AS14.12,2014-03-30,5,5.8,-0.2,0.2,1.1500613936317647,3085.156000614166,0.0,805.4829999999997,790.708,473.693,0.0,0.0,0.0,53.669000000000004,914.5189999999999,0.0,0.0,15.116999999999997,0.0,1596.1909999999998
AS14.12,2014-03-31,6,6.4,0.4,0.4,1.7411157615948414,3845.627000093461,0.0,954.0350000000001,633.7069999999999,411.651,11.04,11.03,17.189,47.557,939.671,772.399,0.0,0.0,0.0,1587.742
AS14.12,2014-04-01,7,6.4,0.4,0.8,3.3790117162082973,8892.60899925232,0.0,1334.3879999999995,2928.8290000000006,751.2919999999999,55.378,3.766,0.0,44.646,3253.437000000001,68.07900000000001,0.0,0.0,0.0,4263.217000000001
AS14.12,2014-04-02,8,6.0,-0.4,0.2,3.3823852321492627,13215.448000431052,0.0,842.8799999999997,2319.8669999999997,759.0949999999999,128.498,0.0,397.502,77.77900000000001,2587.3720000000003,25.71,0.0,0.0,0.0,3162.7469999999994
AS14.12,2014-04-03,9,5.4,0.4,0.0,3.7761904761904757,10063.44200181961,0.0,2386.1180000000027,2760.774999999999,1194.8059999999998,133.62,0.0,848.027,40.63,4213.196999999999,373.78600000000006,0.0,0.0,0.0,5146.893000000002
AS14.12,2014-04-04,10,6.5,0.75,0.5,3.330717371694441,7406.303998708725,3.0,1238.8330000000008,1244.954,359.466,0.0,0.0,525.1369999999998,45.5,2331.898,1689.1170000000006,0.0,0.0,0.0,2483.7870000000007
AS14.12,2014-04-05,11,6.2,0.0,0.4,3.607159522324873,4866.7180008888245,1.0,1613.1799999999994,212.44,1451.876,39.611,4.0089999999999995,0.0,66.791,2087.258,214.084,0.0,0.0,0.0,1825.6199999999994
AS14.12,2014-04-06,12,6.25,0.25,0.75,2.0930668673615727,2818.029000282286,0.0,567.62,165.981,636.3249999999999,0.0,0.0,0.0,39.345,1061.8390000000002,346.34400000000005,0.0,0.0,0.0,733.601
AS14.12,2014-04-07,13,6.4,0.2,1.0,3.0157228645602085,5998.457000255585,0.0,1598.4450000000004,654.4440000000002,777.991,49.379,108.33800000000001,5.0360000000000005,59.736000000000004,2723.0260000000003,248.58500000000004,0.0,42.898,0.0,2252.8890000000006
AS14.12,2014-04-08,14,6.25,0.0,0.25,2.82371931823577,7995.54100036621,0.0,3070.942000000001,1390.5900000000001,1452.7679999999998,196.12099999999998,0.0,98.882,44.583000000000006,3365.6449999999995,117.34400000000001,0.0,0.0,0.0,4461.532000000001
AS14.12,2014-04-09,15,5.25,0.0,-0.5,3.972401497057019,11045.185998439789,0.0,3378.889771941547,1768.8439999999998,2337.654,38.118,179.813,179.947,41.01,3970.779,65.869,0.0,17.396,0.0,5147.733771941547
AS14.12,2014-04-10,16,6.4,0.2,0.6,3.2116988023577564,7782.513999700544,0.0,2114.53,547.5509999999999,438.221,0.0,5.149,0.0,56.132,4960.509000000001,0.0,0.0,0.0,0.0,2662.081
AS14.12,2014-04-11,17,6.6,-0.6,1.0,1.7162564032041812,4888.1749980449695,0.0,9721.517000000002,169.195,381.99099999999993,0.0,0.0,0.0,45.553000000000004,2574.388,232.48200000000003,0.0,0.0,0.0,9890.712000000001
AS14.12,2014-04-12,18,6.8,0.0,0.8,2.0167683430611363,7295.199000358581,0.0,2864.401,1886.5419999999995,673.5399999999998,0.0,0.0,11.059000000000001,72.906,2253.3079999999995,597.0329999999998,0.0,12.068,0.0,4750.942999999999
AS14.12,2014-04-13,19,5.6,0.6,0.0,2.289199799141452,8651.996002197266,0.0,1239.1779999999999,1637.8729999999998,1137.7169999999999,0.0,0.0,45.218,70.06200000000001,4090.986999999999,156.096,0.0,5.019,0.0,2877.0509999999995
AS14.12,2014-04-14,20,6.6,-0.4,0.8,2.098180458624128,7834.323999404911,0.0,1622.1909999999998,1086.819,1671.0329999999994,22.081000000000003,0.0,0.0,74.52100000000002,3227.4790000000003,0.0,0.0,10.109,0.0,2709.0099999999998
AS14.12,2014-04-15,21,6.8,0.2,1.0,2.8812119312384366,7183.024999380112,0.0,2352.608999999999,2162.3539999999994,277.298,40.322,0.0,173.56599999999997,53.343999999999994,3179.6470000000004,0.0,0.0,5.127999999999999,0.0,4514.962999999998
AS14.12,2014-04-16,22,7.0,0.0,1.0,4.7543815824949665,7032.783002853393,2.0,2876.7180000000003,2180.453,990.0509999999999,0.0,0.0,0.0,62.984,1828.7389999999994,129.132,0.0,0.0,0.0,5057.171
AS14.12,2014-04-17,23,6.8,-0.6,0.8,3.1454792640182117,7747.718999624252,0.0,1108.736,1762.53,434.02,49.768,0.0,125.091,49.81,3914.1879999999996,262.063,0.0,5.022,0.0,2871.266
AS14.12,2014-04-18,24,6.6,-0.6,0.8,1.9194989555706448,5904.472999334335,0.0,796.8570000000001,315.754,768.6220000000001,9.264,0.0,0.0,54.297999999999995,3149.413,476.1579999999999,0.0,4.026,0.0,1112.611
AS14.12,2014-04-19,25,5.8,0.4,0.4,4.01196541632733,7279.017001152038,2.0,4800.728771941545,1422.102,862.0149999999999,0.0,0.0,0.0,59.983000000000004,2462.6189999999997,93.026,0.0,0.0,0.0,6222.830771941545
AS14.12,2014-04-20,26,6.4,0.4,1.0,4.845879840887222,15072.07299971581,0.0,3891.593999999999,744.578,1323.4270000000001,0.0,550.414,82.47,51.321,4599.367000000002,430.58500000000004,0.0,7.142,0.0,4636.171999999999
AS14.12,2014-04-21,27,6.0,-0.25,0.75,1.6153108999251977,4222.318999528884,0.0,1243.055,1039.4609999999998,110.981,0.0,61.195,0.0,45.51,1880.291,83.25099999999999,0.0,3.0380000000000003,0.0,2282.5159999999996
AS14.12,2014-04-22,28,6.5,0.25,1.0,3.951049556956835,18346.558000326168,0.0,2517.7179999999994,3176.774,5768.909,35.153000000000006,0.0,0.0,58.138999999999996,5208.822999999999,1367.324,0.0,4.156000000000001,0.0,5694.491999999999
AS14.12,2014-04-23,29,5.8,0.0,0.8,2.747853296033754,5621.264999151228,0.0,1266.9849999999983,546.1610000000001,626.889,0.0,0.0,44.187,39.926,3131.5319999999997,256.50199999999995,0.0,0.0,0.0,1813.1459999999984
AS14.12,2014-04-24,30,6.6,-0.6,0.6,2.0453472033060858,6934.605998277666,0.0,3131.0499999999984,289.282,745.8890000000001,109.329,0.0,164.138,41.343999999999994,3729.074,659.855,0.0,0.0,0.0,3420.3319999999985
AS14.12,2014-04-25,31,5.6,0.2,0.2,3.2322888477424865,4744.062000751495,1.0,2088.079999999999,511.9469999999999,97.38900000000001,78.27,0.0,0.0,46.248,1831.1259999999997,782.1739999999999,0.0,36.423,44.409,2600.026999999999
AS14.12,2014-04-26,32,7.0,0.25,1.0,7.981850538027069,3425.8209993839246,0.0,979.5779999999997,293.235,337.142,0.0,0.0,0.0,42.465,1013.5759999999999,761.637,0.0,0.0,22.066,1272.8129999999996
AS14.12,2014-04-27,33,6.0,0.0,0.75,4.643507785556638,5069.17399930954,0.0,759.4559999999994,295.28999999999996,624.5050000000002,0.0,0.0,15.093,67.653,1675.012,1366.3989999999997,0.0,0.0,20.148713725490197,1054.7459999999994
AS14.12,2014-04-28,34,6.6,-0.6,1.0,2.0495444983730136,3979.294000387192,8.0,1955.5389999999998,740.3609999999999,378.06100000000004,63.18899999999999,0.0,0.0,44.43899999999999,1723.7329999999997,128.399,0.0,0.0,0.0,2695.8999999999996
AS14.12,2014-04-29,35,6.0,-0.4,1.0,1.9007432950011172,6085.489000082017,0.0,2113.077,863.179,359.93899999999996,0.0,0.0,171.43,48.704,3697.7460000000005,0.0,0.0,0.0,0.0,2976.2560000000003
AS14.12,2014-04-30,36,6.25,-0.25,0.5,2.927836620720138,6141.152999639512,0.0,1681.2479999999998,1570.289,1044.3830000000003,0.0,0.0,36.22,36.543,2048.414,476.3210000000001,0.0,4.11,0.0,3251.537
AS14.12,2014-05-01,37,6.2,-0.2,0.4,2.293680927211759,10759.314000368113,2.0,1453.7619999999997,2178.99,956.837,434.07899999999995,181.611,71.40700000000001,60.44,3774.0019999999995,284.95399999999995,0.0,5.048000000000001,0.0,3632.7519999999995
AS14.12,2014-05-02,38,5.5,0.0,0.5,3.0129894947566376,17130.235999345776,0.0,2623.112999999999,2517.300999999999,2755.814999999999,249.135,0.0,37.361999999999995,45.013000000000005,5042.721999999999,245.935,0.0,4.063,0.0,5140.413999999998
AS14.12,2014-05-03,39,5.6,-0.4,0.2,2.0433623399714165,5445.758001565932,1.0,2817.433999999998,961.563,474.135,52.150999999999996,0.0,70.349,47.693000000000005,2205.7499999999995,1.026,0.0,22.674,0.0,3778.996999999998
AS14.12,2014-05-04,40,4.8,-0.8,-0.2,2.7503693447886732,7504.151001453397,0.0,3155.5840000000003,356.15700000000004,1252.7220000000002,0.0,0.0,0.0,44.190999999999995,4638.61,0.0,0.0,0.0,0.0,3511.7410000000004
AS14.12,2014-05-05,41,6.0,0.0,0.25,0.41654411764705834,2281.6200006008153,0.0,1344.7480000000012,1019.573,135.693,0.0,0.0,0.0,24.093999999999998,517.579,0.0,0.0,0.0,0.0,2364.3210000000013
AS14.13,2014-03-13,1,7.0,-2.0,1.0,0.0,1252.236999988556,0.0,64.527,513.395,73.508,0.0,0.0,0.0,467.23600000000005,174.092,0.0,0.0,0.0,0.0,577.922
AS14.13,2014-03-14,2,7.8,0.2,1.4,0.0,7292.196001768112,3.0,1799.3709999999999,4896.7199999999975,100.104,0.0,0.0,0.0,1211.8629999999998,938.9980000000002,1075.045849964863,0.0,0.0,0.0,6696.090999999998
AS14.13,2014-03-15,3,7.0,0.2,0.4,0.0,4634.640998601915,3.0,2043.0579999999998,3284.4960000000005,671.0500000000001,0.0,0.0,0.0,1157.275,565.0780000000001,0.0,0.0,0.0,0.0,5327.554
AS14.13,2014-03-16,4,6.4,-1.0,0.2,0.0,4920.903999090193,0.0,128.676,649.433,37.964,0.0,0.0,0.0,2366.2030000000004,571.198,0.0,141.978,0.0,0.0,778.1089999999999
AS14.13,2014-03-17,5,6.6,0.0,0.8,0.0,3146.8159987926474,0.0,1027.13,1015.1310000000001,0.0,0.0,0.0,0.0,701.4730000000002,426.51,236.14800000000002,0.0,12.518,0.0,2042.2610000000002
AS14.13,2014-03-18,6,7.0,-0.2,0.8,0.0,2748.7139985561375,0.0,556.45,5882.240999999999,2464.328,0.0,0.0,0.0,981.1550000000001,416.742,0.0,0.0,0.0,0.0,6438.690999999999
AS14.13,2014-03-19,7,7.8,-0.2,1.2,0.0,15164.403999090206,0.0,790.38,9544.345999999996,1074.9009999999998,0.0,0.0,0.0,1986.1748393464052,294.51200000000006,0.0,0.0,0.0,0.0,10334.725999999995
AS14.13,2014-03-20,8,6.4,0.8,0.2,4.025243547302371,8615.404999017715,0.0,462.36799999999994,7656.216999999999,670.754,0.0,0.0,0.0,626.9239999999999,497.60400000000004,0.0,0.0,0.0,0.0,8118.584999999999
AS14.13,2014-03-21,9,6.4,0.6,0.6,1.354379395065174,12928.499998092655,2.0,144.126,14123.690000000002,1224.32,0.0,0.0,0.0,109.86300000000001,162.78900000000002,47.006,0.0,0.0,0.0,14267.816000000003
AS14.13,2014-03-22,10,8.4,1.4,1.6,1.221655495042591,12328.15699982643,0.0,925.617,8514.374,2283.683,0.0,0.0,0.0,355.851,654.827,0.0,0.0,0.0,0.0,9439.991
AS14.13,2014-03-23,11,7.4,1.6,1.0,2.0257647757647756,6527.276000261305,2.0,387.58099999999996,5841.738,631.968,0.0,0.0,0.0,316.93399999999997,249.13300000000004,0.0,19.359,0.0,0.0,6229.319
AS14.13,2014-03-24,12,8.8,1.0,1.8,3.074129857071034,4688.187000513077,0.0,341.12199999999996,3140.384000000001,944.2940000000001,0.0,0.0,0.0,97.91999999999999,186.043,0.0,0.0,0.0,0.0,3481.5060000000008
AS14.13,2014-03-25,13,7.6,1.2,1.8,1.1828218243819264,5026.947999477386,0.0,118.19600000000001,4322.160999999999,208.49699999999999,0.0,0.0,0.0,1139.661,381.363,550.99,0.0,25.496,0.0,4440.356999999999
AS14.13,2014-03-26,14,8.4,-1.0,1.0,3.9475166153788823,9064.927999734879,1.0,430.69199999999995,7317.156000000004,807.299,0.0,0.0,0.0,265.619,244.409,0.0,0.0,0.0,0.0,7747.848000000004
