,id,time,days,mood,circumplex.arousal,circumplex.valence,activity,screen,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,n_days_id,target_mood_plus1,target_mood_plus2,day_shift,day_diff,time_elapsed,month,day,season
242,AS14.07,2014-04-08,22,6,-0.4,0.6,1.84322450291592,1358.9469981193538,0.0,714.873,2027.2139999999995,800.643,0.0,0.0,0.0,178.111,533.8249999999999,0.0,414.965,0.0,0.0,20,6.4,6.2,23.0,1.0,20 days,4,8,spring
243,AS14.07,2014-04-09,23,6,-1.0,0.6,1.6281746031746025,1646.3099989891052,2.0,764.2259999999997,1410.244,1187.693,0.0,0.0,0.0,115.867,638.086,0.0,0.0,6.038,0.0,21,6.2,3.5,24.0,1.0,21 days,4,9,spring
244,AS14.07,2014-04-10,24,6,0.4,0.0,2.3749999999999996,765.2350008487701,4.0,699.8629999999999,462.7790000000001,1866.807,0.0,0.0,0.0,41.148999999999994,1690.0669999999996,22.179,0.0,0.0,0.0,22,3.5,6.4,25.0,1.0,22 days,4,10,spring
245,AS14.07,2014-04-11,25,3,0.5,-1.0,1.6483893557422973,413.1310007572173,1.0,409.21399999999994,695.5279999999999,0.0,0.0,0.0,0.0,40.111000000000004,90.485,255.401,0.0,0.0,0.0,23,6.4,6.5,26.0,1.0,23 days,4,11,spring
246,AS14.07,2014-04-12,26,6,0.0,0.7,3.675211241521402,1443.6350002288823,10.0,1226.9869999999999,1635.9889999999994,5463.314,0.0,0.0,0.0,177.143,1575.1460000000002,478.41600000000005,72.282,0.0,0.0,24,6.5,6.2,27.0,1.0,24 days,4,12,spring
247,AS14.07,2014-04-13,27,6,-0.25,1.0,0.3916666666666664,1123.516001701355,0.0,728.6560000000001,1359.114,1554.344,0.0,0.0,0.0,42.219,1395.6309999999999,0.0,0.0,0.0,0.0,25,6.2,6.0,28.0,1.0,25 days,4,13,spring
248,AS14.07,2014-04-14,28,6,-0.2,0.4,0.8004901960784314,964.3440001010895,1.0,708.4350000000002,1277.6640000000002,2948.9429999999998,0.0,0.0,0.0,91.55600000000001,315.37699999999995,0.0,0.0,0.0,0.0,26,6.0,4.75,29.0,1.0,26 days,4,14,spring
249,AS14.07,2014-04-15,29,6,-0.75,0.5,0.4709601073035652,866.5879995822903,0.0,378.13100000000003,1016.1620000000003,1236.7050000000002,0.0,0.0,0.0,72.477,1464.6109999999999,0.0,0.0,0.0,0.0,27,4.75,3.8,30.0,1.0,27 days,4,15,spring
250,AS14.07,2014-04-16,30,4,-1.25,0.0,2.5429444886664143,1185.8319995403288,8.0,918.4989999999996,1856.1840000000004,0.0,0.0,0.0,0.0,178.72950000000003,1015.531,33.254,22.088,0.0,0.0,28,3.8,5.2,31.0,1.0,28 days,4,16,spring
251,AS14.07,2014-04-17,31,3,-1.2,-0.4,2.8341807909604513,637.5739996433259,0.0,598.4659999999998,1121.8770000000002,1645.609,0.0,0.0,0.0,75.227,963.1899999999999,0.0,0.0,0.0,0.0,29,5.2,7.0,32.0,1.0,29 days,4,17,spring
252,AS14.07,2014-04-18,32,5,-1.0,-0.4,1.1344827586206898,839.4990000724788,2.0,464.726,783.188,1009.281,0.0,0.0,0.0,142.871,644.361,0.0,0.0,0.0,0.0,30,7.0,3.0,33.0,1.0,30 days,4,18,spring
253,AS14.07,2014-04-19,33,7,0.25,0.75,0.0750112948405168,413.9820008277895,0.0,116.592,581.8500000000001,138.522,0.0,0.0,0.0,94.744,384.74399999999997,0.0,0.0,0.0,0.0,31,3.0,6.6,34.0,1.0,31 days,4,19,spring
254,AS14.07,2014-04-20,34,3,-2.0,-1.0,2.0833333333333335,197.02700042724604,0.0,99.64400000000002,669.2310000000001,14.091,0.0,0.0,0.0,10.042,850.153,0.0,84.34700000000001,0.0,0.0,32,6.6,6.0,35.0,1.0,32 days,4,20,spring
255,AS14.07,2014-04-21,35,6,-0.4,0.8,1.482851239669421,651.7569987773893,0.0,883.4770000000002,1581.9649999999997,2479.237,0.0,0.0,0.0,97.31,2631.5829999999996,734.992,77.473,0.0,0.0,33,6.0,6.0,36.0,1.0,33 days,4,21,spring
256,AS14.07,2014-04-22,36,6,-0.2,0.4,2.1837643678160923,641.124999284744,2.0,422.421,1241.7630000000004,1650.744,0.0,0.0,0.0,120.34100000000001,118.47,0.0,0.0,0.0,0.0,34,6.0,5.6,37.0,1.0,34 days,4,22,spring
257,AS14.07,2014-04-23,37,6,-0.6666666666666666,0.0,1.8089648764782449,692.041999578476,0.0,932.3419999999995,2354.477999999998,493.78,0.0,0.0,0.0,151.66899999999998,1399.2640000000001,81.312,412.628,0.0,0.0,35,5.6,3.3333333333333335,38.0,1.0,35 days,4,23,spring
258,AS14.07,2014-04-24,38,5,-0.6,0.4,3.7916666666666647,873.7859995365142,1.0,381.1159999999998,883.458,0.0,0.0,0.0,0.0,166.793,214.721,0.0,0.0,1.003,0.0,36,3.3333333333333335,5.4,39.0,1.0,36 days,4,24,spring
259,AS14.07,2014-04-25,39,3,0.3333333333333333,-0.6666666666666666,1.8249999999999995,841.7149996757512,0.0,451.1869999999999,672.739,1384.4,0.0,0.0,0.0,26.148000000000003,867.703,0.0,0.0,0.0,0.0,37,5.4,6.0,40.0,1.0,37 days,4,25,spring
260,AS14.07,2014-04-26,40,5,-0.4,-0.2,0.453977737675245,575.5610010623931,0.0,558.7149999999999,856.1610000000001,326.21999999999997,0.0,0.0,0.0,220.19600000000003,939.1880000000001,0.0,409.774,0.0,0.0,38,6.0,6.75,41.0,1.0,38 days,4,26,spring
261,AS14.07,2014-04-27,41,6,-0.6,0.4,0.3217860677765622,913.3800010681156,1.0,520.62,1045.2400000000002,441.7660000000001,0.0,0.0,0.0,179.70299999999997,493.36850000000004,0.0,53.51,0.0,0.0,39,6.75,5.0,42.0,1.0,39 days,4,27,spring
262,AS14.07,2014-04-28,42,6,0.25,0.75,2.2677521008403367,2761.148000955581,3.0,3024.2010000000005,3386.9059999999963,1194.625,0.0,0.0,0.0,128.2015,1640.1259999999997,1.004,286.976,7.209999999999999,0.0,40,5.0,5.0,43.0,1.0,40 days,4,28,spring
263,AS14.07,2014-04-29,43,5,-2.0,0.0,3.2313179441387967,1380.514999628067,9.0,2232.390000000001,2313.7929999999988,931.825,0.0,14.065,0.0,42.602,872.169,0.0,184.86200000000002,0.0,0.0,41,5.0,5.0,44.0,1.0,41 days,4,29,spring
264,AS14.07,2014-04-30,44,5,-2.0,0.5,0.5795500515869441,1326.162000656128,0.0,1407.2310000000007,2221.929999999999,1436.897,0.0,0.0,0.0,18.1075,418.836,0.0,206.91199999999998,0.0,0.0,42,5.0,6.2,45.0,1.0,42 days,4,30,spring
265,AS14.07,2014-05-01,45,5,-1.6666666666666667,-0.3333333333333333,2.486028644076059,490.52399992942816,0.0,391.8489999999998,834.843,432.47399999999993,0.0,0.0,0.0,32.19,817.0210000000001,0.0,98.515,0.0,0.0,43,6.2,5.666666666666667,46.0,1.0,43 days,5,1,summer
266,AS14.07,2014-05-02,46,6,-0.6,0.6,1.4185114128295953,719.2529988288878,0.0,658.984,669.9630000000002,166.687,0.0,0.0,0.0,71.35600000000001,828.253,0.0,112.095,0.0,0.0,44,5.666666666666667,8.0,47.0,1.0,44 days,5,2,summer
267,AS14.07,2014-05-03,47,5,-0.6666666666666666,0.0,1.8166666666666667,346.77599978446943,0.0,290.05600000000004,189.78999999999996,303.578,0.0,0.0,0.0,37.375,871.9999999999999,0.0,0.0,0.0,0.0,45,8.0,5.5,48.0,1.0,45 days,5,3,summer
268,AS14.08,2014-03-05,16,6,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.2,7.4,17.0,1.0,0 days,3,5,spring
269,AS14.08,2014-03-06,17,7,-0.6,0.6,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.4,7.0,18.0,1.0,1 days,3,6,spring
270,AS14.08,2014-03-07,18,7,0.6,1.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7.0,7.2,19.0,1.0,2 days,3,7,spring
271,AS14.08,2014-03-08,19,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.2,6.8,20.0,1.0,3 days,3,8,spring
272,AS14.08,2014-03-09,20,7,-1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.8,6.6,21.0,1.0,4 days,3,9,spring
273,AS14.08,2014-03-10,21,6,-1.0,0.6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6.6,7.0,22.0,1.0,5 days,3,10,spring
274,AS14.08,2014-03-11,22,6,0.4,0.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7.0,6.6,23.0,1.0,6 days,3,11,spring
275,AS14.08,2014-03-12,23,7,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6.6,7.4,24.0,1.0,7 days,3,12,spring
276,AS14.08,2014-03-13,24,6,0.0,0.6,0.0,825.9980003833764,11.0,52.477,287.188,0.0,0.0,0.0,0.0,164.548,200.95100000000002,0.0,0.0,13.062,0.0,8,7.4,6.4,25.0,1.0,8 days,3,13,spring
277,AS14.08,2014-03-14,25,7,-0.2,1.2,0.0,2941.031000733376,11.0,226.09599999999998,382.769,0.0,0.0,0.0,0.0,42.257999999999996,861.5070000000001,1277.345,180.24699999999999,20.109,0.0,9,6.4,7.0,26.0,1.0,9 days,3,14,spring
278,AS14.08,2014-03-15,26,6,-0.6,0.6,0.0,1200.8120002746596,3.0,30.316000000000003,382.20399999999995,77.59,0.0,0.0,17.086,71.725,581.6880000000001,0.0,0.0,0.0,0.0,10,7.0,5.4,27.0,1.0,10 days,3,15,spring
279,AS14.08,2014-03-16,27,7,-1.25,1.25,0.0,716.9089998006823,0.0,17.586,134.72599999999997,0.0,0.0,0.0,0.0,56.27499999999999,469.40500000000003,0.0,0.0,11.119,0.0,11,5.4,6.4,28.0,1.0,11 days,3,16,spring
280,AS14.08,2014-03-17,28,5,0.0,0.2,0.0333333333333333,1418.689000129699,0.0,56.584,438.54599999999994,0.0,0.0,0.0,0.0,68.395,649.6345,0.0,0.0,0.0,0.0,12,6.4,7.0,29.0,1.0,12 days,3,17,spring
281,AS14.08,2014-03-18,29,6,-0.2,0.6,0.683792682766509,883.7149995565412,0.0,5.92,442.55599999999987,142.79000000000002,0.0,0.0,0.0,47.137,403.437,0.0,0.0,0.0,0.0,13,7.0,6.4,30.0,1.0,13 days,3,18,spring
282,AS14.08,2014-03-19,30,7,-0.2,1.0,1.5124119173037167,1827.4599990844717,0.0,49.836999999999996,481.48,26.471,0.0,0.0,0.0,64.36200000000001,655.2369999999999,0.0,0.0,18.195999999999998,0.0,14,6.4,6.6,31.0,1.0,14 days,3,19,spring
283,AS14.08,2014-03-20,31,6,-0.2,0.8,1.380573064221414,1096.5499994754791,1.0,50.899,279.43999999999994,0.0,0.0,0.0,0.0,48.01,669.326,0.0,0.0,0.0,0.0,15,6.6,6.4,32.0,1.0,15 days,3,20,spring
284,AS14.08,2014-03-21,32,6,-0.4,0.6,0.21461525675166407,2857.9249997138973,4.0,46.251000000000005,776.615,0.0,0.0,0.0,0.0,52.181,1085.1829999999998,0.0,0.0,48.316,0.0,16,6.4,7.2,33.0,1.0,16 days,3,21,spring
285,AS14.08,2014-03-22,33,6,-0.4,0.8,0.5335549068563883,866.5940003395077,0.0,10.556999999999999,258.47599999999994,0.0,0.0,0.0,0.0,43.157000000000004,452.75699999999995,89.938,0.0,16.075,0.0,17,7.2,6.8,34.0,1.0,17 days,3,22,spring
286,AS14.08,2014-03-23,34,7,-0.2,0.8,1.0124358093194534,1374.5810003280642,0.0,86.19899999999998,372.317,0.0,0.0,0.0,0.0,80.74600000000001,658.3565000000001,323.24100000000004,0.0,82.451,0.0,18,6.8,7.2,35.0,1.0,18 days,3,23,spring
287,AS14.08,2014-03-24,35,6,-0.8,1.0,1.1113899063038792,1538.9339998960502,0.0,14.427,194.05499999999998,0.0,0.0,0.0,0.0,52.022999999999996,1281.3085,0.0,0.0,11.062999999999999,0.0,19,7.2,6.5,36.0,1.0,19 days,3,24,spring
288,AS14.08,2014-03-25,36,7,-0.6,1.0,0.4055438842203547,726.2829999923707,1.0,16.861,77.09200000000001,89.12,0.0,0.0,0.0,46.936,441.33099999999996,0.0,0.0,0.0,0.0,20,6.5,6.333333333333333,37.0,1.0,20 days,3,25,spring
289,AS14.08,2014-03-26,37,6,-0.25,0.5,2.0585320417287627,1818.4510009288795,5.0,128.09500000000003,895.0110000000001,112.399,0.0,0.0,161.499,45.978,413.67400000000004,0.0,0.0,11.029,0.0,21,6.333333333333333,6.25,38.0,1.0,21 days,3,26,spring
290,AS14.08,2014-03-27,38,6,0.0,0.5,2.0882760326552465,1620.9420002698907,6.0,100.781,496.6659999999999,0.0,0.0,0.0,0.0,56.987,720.5455,0.0,17.156,24.05,0.0,22,6.25,7.166666666666667,39.0,1.0,22 days,3,27,spring
291,AS14.08,2014-03-28,39,6,-0.25,0.5,0.3974342891067275,1936.6580002307896,12.0,202.303,827.959,0.0,0.0,0.0,0.0,52.028,706.4010000000002,0.0,167.53400000000005,0.0,0.0,23,7.166666666666667,6.8,40.0,1.0,23 days,3,28,spring
292,AS14.08,2014-03-29,40,7,-0.16666666666666666,1.0,0.5986588950584887,1191.8290007114401,2.0,20.430999999999997,536.1679999999999,64.889,0.0,0.0,0.0,61.195,445.50100000000003,0.0,0.0,0.0,0.0,24,6.8,7.6,41.0,1.0,24 days,3,29,spring
293,AS14.08,2014-03-30,41,6,0.0,0.6,1.8042827984452516,779.8929989337919,0.0,9.926,218.915,0.0,0.0,0.0,0.0,43.081999999999994,506.55500000000006,0.0,0.0,0.0,0.0,25,7.6,7.2,42.0,1.0,25 days,3,30,spring
294,AS14.08,2014-03-31,42,7,0.0,1.2,1.8944316436251927,1670.540999650955,0.0,3.048,840.3829999999999,20.184,0.0,0.0,0.0,50.666,457.4219999999998,0.0,0.0,14.035,0.0,26,7.2,6.6,43.0,1.0,26 days,3,31,spring
295,AS14.08,2014-04-01,43,7,-1.0,1.0,1.4341386554621842,1468.1930006742484,0.0,28.205000000000002,793.827,92.10499999999999,0.0,0.0,0.0,59.789,974.317,0.0,0.0,3.005,0.0,27,6.6,7.0,44.0,1.0,27 days,4,1,spring
296,AS14.08,2014-04-02,44,6,-0.4,0.8,0.11605366303139589,696.8100006580352,0.0,7.286999999999999,324.335,19.154,0.0,0.0,0.0,51.73400000000001,208.186,0.0,0.0,20.146,0.0,28,7.0,7.5,45.0,1.0,28 days,4,2,spring
297,AS14.08,2014-04-03,45,7,0.0,1.3333333333333333,1.8904292552951265,2450.6259988546385,0.0,36.467000000000006,1109.5440000000006,0.0,0.0,0.0,0.0,107.15799999999999,758.8560000000001,0.0,0.0,50.577,0.0,29,7.5,7.4,46.0,1.0,29 days,4,3,spring
298,AS14.08,2014-04-04,46,7,0.25,1.25,0.7469753420945673,1265.5080008506784,0.0,73.16900000000001,268.82800000000003,0.0,0.0,0.0,0.0,34.475,727.7345000000001,0.0,0.0,9.065,0.0,30,7.4,7.6,47.0,1.0,30 days,4,4,spring
299,AS14.08,2014-04-05,47,7,0.2,1.2,3.081939393939394,1290.0540000200274,0.0,8.64,522.3649999999999,76.908,0.0,0.0,0.0,46.662,633.5210000000001,0.0,0.0,17.057,0.0,31,7.6,7.0,48.0,1.0,31 days,4,5,spring
300,AS14.08,2014-04-06,48,7,0.0,1.2,0.1747256469313101,1296.008000373841,0.0,12.423,210.38699999999997,11.032,0.0,0.0,0.0,34.396,532.817,0.0,0.0,11.055,0.0,32,7.0,6.5,49.0,1.0,32 days,4,6,spring
301,AS14.08,2014-04-07,49,7,0.0,1.0,2.4593552110836097,2346.4259985685344,6.0,208.7969999999999,739.147,368.396,0.0,0.0,0.0,69.48,1248.4860000000003,0.0,7.028,0.0,0.0,33,6.5,6.25,50.0,1.0,33 days,4,7,spring
302,AS14.08,2014-04-08,50,6,-0.25,0.5,1.3955590134712605,2039.1240009069436,0.0,67.864,1133.4160000000002,93.167,0.0,0.0,0.0,56.654,1078.93,0.0,0.0,31.197000000000003,0.0,34,6.25,7.6,51.0,1.0,34 days,4,8,spring
303,AS14.08,2014-04-09,51,6,0.25,0.5,0.8880578512396696,1905.7520002126691,0.0,55.783,1069.9640000000004,0.0,0.0,0.0,0.0,43.318999999999996,538.5785,0.0,0.0,6.016,0.0,35,7.6,7.6,52.0,1.0,35 days,4,9,spring
304,AS14.08,2014-04-10,52,7,1.2,1.4,4.957758305825708,2653.731999635697,0.0,62.440000000000005,1260.212,230.726,0.0,0.0,0.0,35.346,877.2730000000001,0.0,0.0,47.583,0.0,36,7.6,7.0,53.0,1.0,36 days,4,10,spring
305,AS14.08,2014-04-11,53,7,0.6,1.0,1.7792531798860893,1581.9210007190704,0.0,51.943999999999996,452.748,32.147,0.0,0.0,0.0,48.116,990.3209999999998,0.0,0.0,3.01,0.0,37,7.0,7.6,54.0,1.0,37 days,4,11,spring
306,AS14.08,2014-04-12,54,7,0.0,0.8,0.6006585397230986,767.0680000782012,0.0,0.0,143.74599999999995,0.0,0.0,0.0,0.0,55.611,519.463,0.0,0.0,0.0,0.0,38,7.6,6.6,55.0,1.0,38 days,4,12,spring
307,AS14.08,2014-04-13,55,7,0.0,1.2,0.11585029899885771,1270.1360002756123,0.0,8.147,658.4030000000002,221.56300000000002,0.0,0.0,0.0,51.959999999999994,481.1384999999999,0.0,0.0,5.043,0.0,39,6.6,6.4,56.0,1.0,39 days,4,13,spring
308,AS14.08,2014-04-14,56,6,0.2,0.6,1.5576740773404352,1973.0930007696168,0.0,89.016,1004.3120000000004,81.273,0.0,0.0,45.241,69.239,714.3404999999999,0.0,0.0,31.393,0.0,40,6.4,6.6,57.0,1.0,40 days,4,14,spring
309,AS14.08,2014-04-15,57,6,-0.8,0.6,0.8181818181818181,1206.4499992132182,0.0,107.926,203.76999999999998,36.189,0.0,0.0,0.0,54.181,711.717,0.0,0.0,0.0,0.0,41,6.6,6.2,58.0,1.0,41 days,4,15,spring
310,AS14.08,2014-04-16,58,6,-0.6,0.8,1.64633655394525,1724.2629995346065,0.0,59.006,414.106,22.458000000000002,0.0,0.0,48.299,45.32899999999999,595.5500000000001,0.0,0.0,33.39,0.0,42,6.2,6.0,59.0,1.0,42 days,4,16,spring
311,AS14.08,2014-04-17,59,6,-1.0,0.8,2.3323576182208505,2290.1119993925086,0.0,54.843,753.9860000000001,144.717,0.0,0.0,0.0,60.539,676.2250000000001,1114.867,0.0,3.038,0.0,43,6.0,7.8,60.0,1.0,43 days,4,17,spring
312,AS14.08,2014-04-18,60,6,-0.4,0.6,1.177007667473769,936.6079995632167,0.0,8.937,178.03300000000002,0.0,0.0,0.0,0.0,67.792,678.915,0.0,0.0,0.0,0.0,44,7.8,6.4,61.0,1.0,44 days,4,18,spring
313,AS14.08,2014-04-19,61,7,1.4,1.2,0.936069465267366,1195.149998784065,0.0,91.76400000000001,338.42599999999993,88.565,0.0,0.0,0.0,46.93299999999999,649.4135,0.0,22.302,7.023,0.0,45,6.4,6.4,62.0,1.0,45 days,4,19,spring
314,AS14.08,2014-04-20,62,6,-1.2,0.8,0.11758427508934621,883.7539995908738,0.0,54.374,85.042,173.542,0.0,0.0,0.0,36.373000000000005,969.066,0.0,17.156,15.074,0.0,46,6.4,6.0,63.0,1.0,46 days,4,20,spring
315,AS14.08,2014-04-21,63,6,-1.0,0.6,0.7030790320020459,1158.7589994668965,0.0,52.355000000000004,327.928,20.3825,0.0,0.0,5.032,31.308,905.644,0.0,0.0,6.026,0.0,47,6.0,5.6,64.0,1.0,47 days,4,21,spring
316,AS14.08,2014-04-22,64,6,-0.6,0.4,1.8575986329310197,1419.954999566078,0.0,25.648,520.4579999999999,21.094,0.0,0.0,0.0,46.998,843.2529999999999,0.0,0.0,0.0,0.0,48,5.6,6.666666666666667,65.0,1.0,48 days,4,22,spring
317,AS14.08,2014-04-23,65,5,0.0,0.4,2.9994246539769103,1554.5250003337856,0.0,47.032,910.9960000000003,0.0,0.0,0.0,0.0,51.104,435.9239999999999,0.0,0.0,0.0,0.0,49,6.666666666666667,6.333333333333333,66.0,1.0,49 days,4,23,spring
318,AS14.08,2014-04-24,66,6,0.3333333333333333,1.0,3.072141886818643,1455.2269994020464,0.0,26.485999999999997,694.724,82.896,0.0,0.0,0.0,57.477999999999994,554.5720000000001,0.0,0.0,0.0,0.0,50,6.333333333333333,6.0,67.0,1.0,50 days,4,24,spring
319,AS14.08,2014-04-25,67,6,0.0,0.75,0.6797043010752684,1498.692000508309,0.0,35.576,678.2030000000001,0.0,0.0,0.0,163.344,51.705,812.8719999999998,0.0,0.0,0.0,0.0,51,6.0,6.0,68.0,1.0,51 days,4,25,spring
320,AS14.08,2014-04-26,68,6,-0.5,0.25,1.1322916666666676,702.6440005302428,0.0,166.50099999999998,156.572,0.0,0.0,0.0,0.0,29.159,237.624,0.0,0.0,0.0,0.0,52,6.0,5.8,69.0,1.0,52 days,4,26,spring
321,AS14.08,2014-04-27,69,6,-0.8333333333333334,0.6666666666666666,0.130316091954023,434.60399985313416,3.0,27.976999999999997,152.85099999999997,20.3825,0.0,0.0,0.0,34.178000000000004,700.6910000000001,0.0,0.0,0.0,0.0,53,5.8,5.75,70.0,1.0,53 days,4,27,spring
322,AS14.08,2014-04-28,70,5,-0.8,0.6,0.534057971014493,864.7580003738398,0.0,14.504,122.74300000000001,109.162,0.0,0.0,0.0,45.431,461.7759999999999,0.0,0.0,0.0,0.0,54,5.75,6.666666666666667,71.0,1.0,54 days,4,28,spring
323,AS14.08,2014-04-29,71,5,-0.25,0.25,0.7439075630252102,2025.4379999637601,0.0,21.515,713.383,111.408,0.0,0.0,0.0,39.375,694.2059999999999,0.0,0.0,0.0,0.0,55,6.666666666666667,7.0,72.0,1.0,55 days,4,29,spring
324,AS14.08,2014-04-30,72,6,-0.5,1.0,0.8358009583143602,1138.0959987640379,0.0,38.781000000000006,416.242,202.554,0.0,0.0,0.0,38.314,523.0989999999999,0.0,0.0,0.0,0.0,56,7.0,7.2,73.0,1.0,56 days,4,30,spring
325,AS14.08,2014-05-01,73,7,0.4,0.8,0.8955383652711468,1752.652000427246,0.0,40.047,527.4680000000001,49.97,0.0,0.0,0.0,57.046,442.89699999999993,0.0,0.0,12.581999999999999,0.0,57,7.2,7.4,74.0,1.0,57 days,5,1,summer
326,AS14.08,2014-05-02,74,7,-0.4,1.0,4.361712184873949,703.1720004081726,0.0,29.822,157.96099999999998,29.418,0.0,0.0,0.0,45.739999999999995,436.49399999999997,0.0,0.0,3.172,0.0,58,7.4,6.8,75.0,1.0,58 days,5,2,summer
327,AS14.08,2014-05-03,75,7,0.4,1.0,5.3235295167542285,883.257999897003,0.0,44.143,537.809,0.0,0.0,0.0,0.0,36.627,437.16499999999996,0.0,6.071,44.214,0.0,59,6.8,6.666666666666667,76.0,1.0,59 days,5,3,summer
328,AS14.09,2014-03-21,32,7,0.0,1.0,0.0,2274.5029988288875,1.0,29.307000000000002,848.364,538.3179999999996,0.0,0.0,2.113,216.908,0.0,0.0,0.0,2.0199999999999996,0.0,0,7.0,6.75,33.0,1.0,0 days,3,21,spring
329,AS14.09,2014-03-22,33,7,0.0,0.6666666666666666,1.508333333333333,4706.241000652313,0.0,149.05999999999997,2276.676000000001,763.3240000000001,0.0,0.0,13.309000000000001,147.031,122.56800000000001,193.317,0.0,1.003,3.02,1,6.75,7.25,34.0,1.0,1 days,3,22,spring
330,AS14.09,2014-03-23,34,6,0.75,0.25,0.7999999999999995,5108.520999431612,1.0,114.49450000000002,3187.773,650.9839999999991,0.0,0.0,0.0,68.399,18.333,193.588,0.0,3.0539999999999994,0.0,2,7.25,6.2,35.0,1.0,2 days,3,23,spring
331,AS14.09,2014-03-24,35,7,0.5,0.5,1.9000000000000004,5929.984000682831,0.0,60.258,3151.8010000000013,683.0000000000001,54.492000000000004,0.0,4.090999999999999,83.63300000000001,903.1550000000001,250.549,324.702,3.0659999999999994,0.0,3,6.2,7.75,36.0,1.0,3 days,3,24,spring
332,AS14.09,2014-03-25,36,6,0.4,-0.2,0.6166666666666667,7212.193001270292,0.0,151.43149999999997,2417.235000000001,842.5719999999991,106.12,0.0,10.256,72.38,122.999,32.474,0.0,3.016,17.433,4,7.75,7.8,37.0,1.0,4 days,3,25,spring
333,AS14.09,2014-03-26,37,7,0.5,0.75,2.07157382847038,4805.694000244141,2.0,279.4485,1505.1810000000003,980.3439999999994,61.349,0.0,1.004,46.913,318.847,0.0,0.0,4.087999999999999,0.0,5,7.8,8.25,38.0,1.0,5 days,3,26,spring
334,AS14.09,2014-03-27,38,7,-0.4,0.8,0.6500000000000005,4169.42199897766,0.0,210.58200000000002,790.652,600.9029999999999,0.0,0.0,0.0,96.62199999999999,501.61699999999996,1.01,112.478,0.0,14.396,6,8.25,8.0,39.0,1.0,6 days,3,27,spring
335,AS14.09,2014-03-28,39,8,-0.25,1.0,1.9146825396825389,7339.888001680371,0.0,324.91550000000007,2641.962,1090.6539999999993,56.071,0.0,6.096,62.102000000000004,293.719,711.1844999999998,17.192,4.087999999999999,0.0,7,8.0,7.75,40.0,1.0,7 days,3,28,spring
336,AS14.09,2014-03-29,40,8,-0.4,1.0,1.975,7516.976999044418,0.0,454.912,3478.223000000002,1312.45,0.0,0.0,0.0,63.888999999999996,188.847,157.702,0.0,2.0439999999999996,0.0,8,7.75,7.0,41.0,1.0,8 days,3,29,spring
337,AS14.09,2014-03-30,41,7,-1.0,1.0,2.5750000000000006,7074.666999101639,1.0,84.38550000000001,3493.5209999999997,1414.2649999999999,21.601,0.0,0.0,41.815000000000005,491.89300000000003,0.0,0.0,3.0509999999999993,50.67,9,7.0,7.6,42.0,1.0,9 days,3,30,spring
338,AS14.09,2014-03-31,42,7,-0.2,0.2,2.0000000000000004,6808.904999494553,0.0,149.375,3363.608,893.8869999999998,97.282,0.0,4.1,49.509,10.145,576.3829999999999,0.0,3.0469999999999997,0.0,10,7.6,6.2,43.0,1.0,10 days,3,31,spring
339,AS14.09,2014-04-01,43,7,0.0,0.6,1.9166666666666674,7500.064001321793,0.0,305.45550000000003,4420.494000000001,1532.285000000001,123.632,0.0,0.0,64.097,107.098,137.18,126.109,5.071000000000001,0.0,11,6.2,7.6,44.0,1.0,11 days,4,1,spring
340,AS14.09,2014-04-02,44,6,0.2,0.0,0.9932773109243694,2616.092999935151,0.0,303.56450000000007,698.0930000000001,529.6999999999997,0.0,0.0,0.0,78.42599999999999,33.83,0.0,0.0,6.127999999999998,32.864,12,7.6,7.25,45.0,1.0,12 days,4,2,spring
341,AS14.09,2014-04-03,45,7,0.0,0.6,4.341666666666666,6119.871999502183,0.0,238.10950000000003,2006.619,1053.636,97.28999999999999,0.0,4.04,90.741,209.625,1053.2345,80.247,0.0,0.0,13,7.25,7.5,46.0,1.0,13 days,4,3,spring
342,AS14.09,2014-04-04,46,7,-0.75,0.75,1.8249999999999995,6912.645999670028,1.0,276.152,2689.9879999999994,983.8209999999998,47.772000000000006,175.019,0.0,61.001,166.319,275.002,0.0,3.0869999999999997,0.0,14,7.5,6.8,47.0,1.0,14 days,4,4,spring
